Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Mauritius,20.24630467,20.28571444,20.32512233,20.36453209,20.40393998,20.44334975,20.48275952,20.52216741,20.56157718,20.60098507,20.64039484,20.27586199,19.91132915,19.54679818,19.18226533,18.81773437,18.83743925,18.85714226,18.87684714,18.89655202,18.91625691,18.93595991,18.9556648,18.97536968,18.99507457,19.01477757,19.03448246
Malawi,41.32371659,40.97475708,40.62579498,40.27683548,39.92787338,39.57891387,39.22995437,38.88099227,38.53203276,38.18307067,37.83411116,37.48408994,37.13406873,36.78404752,36.4340263,36.08400509,35.73398388,35.38396266,35.03394145,34.68392024,34.33389902,34.14297836,33.952057700000005,33.76113704,33.57021638,33.37929571,33.18837505
Malaysia,68.10531122,67.86638259,67.62745396,67.38852534,67.14959671,66.91066809,66.67173946,66.43281084,66.19388221,65.95495358,65.71602496,65.28930385,64.86257681,64.4358557,64.00912865,63.58240755,64.33358935,65.08476521,65.83594701,66.58712287,67.33830467,67.3815225,67.42474628,67.46796411,67.51118789,67.55440572,67.59762355
North America,35.65117898,35.65454838,35.65791778,35.66128717,35.66465657,35.66802597,35.67139536,35.67476476,35.67813416,35.68150356,35.6790869,35.68998773,35.70088857,35.711789399999994,35.72269023,35.73359107,35.77400529,35.81442123,35.88333865,35.92378672,35.96423307,35.97675467,35.98927626,36.00179615,36.01431774,36.02683934,36.03936094
Namibia,10.6426654,10.55399677,10.46532813,10.3766595,10.28799087,10.19932223,10.1106536,10.02198496,9.933316328,9.844647693999999,9.75597906,9.665852621,9.575726776,9.485600338,9.395474493,9.305348055,9.215221617000001,9.125095771,9.034969333,8.944843488,8.85471705,8.764590612000001,8.674464767,8.584338328,8.494212483,8.404086045,8.313959607000001
New Caledonia,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536
Niger,1.535485908,1.4867767019999998,1.4380674,1.3893581940000002,1.340648892,1.2919396859999999,1.24323048,1.194521178,1.145811972,1.097102669,1.048393463,1.038604228,1.028814993,1.0190258540000001,1.0092366179999999,0.999447383,0.989658148,0.979868912,0.9700797729999999,0.960290538,0.950501303,0.940712067,0.930922832,0.9211336929999999,0.911344458,0.901555222,0.891765987
Nigeria,18.92245023,18.47261195,18.02277151,17.57293322,17.12309386,16.673254500000002,16.22341514,15.77357578,15.32373749,14.87389813,14.42405876,13.97432984,13.52459985,13.07487093,12.62514094,12.17541201,11.72568309,11.2759531,10.82622418,10.37649419,9.926765265,9.477036344,9.02730635,8.577577429,8.127847972,7.678118515,7.228389057999999
Nicaragua,37.51038724,36.92870201,36.34701679,35.76533156,35.18364634,34.60196111,34.02027588,33.43859066,32.85690543,32.27522021,31.69353498,31.11184976,30.53016453,29.94847931,29.36679408,28.78510886,28.20342363,27.62173841,27.04005318,26.45836796,25.87668273,25.87668273,25.87668273,25.87668273,25.87668273,25.87668273,25.87668273
Netherlands,10.21919431,10.26362559,10.30805687,10.35248815,10.39691943,10.44135071,10.48578199,10.53021327,10.57464455,10.61907583,10.66350711,10.69312796,10.72274882,10.75236967,10.78199052,10.81161137,10.85900492,10.90639847,10.95379111,11.01096928,11.05840498,11.07947824,11.09727201,11.12496253,11.14277215,11.16058178,11.1783914
Norway,33.21615282,33.21094974,33.20574935,33.20054627,33.19534588,33.190142800000004,33.18493973,33.17973934,33.17453626,33.16933587,33.16413279,33.1526331,33.141133399999994,33.12963638,33.11813668,33.10663698,33.11211277,33.11758856,33.12306436,33.12854015,33.13401594,33.13949173,33.14496752,33.16142708,33.16690469,33.1723823,33.1778599
Nepal,33.68531469,33.04405458,32.40279789,31.76153778,31.12028109,30.47902098,29.83776087,29.19650418,28.55524407,27.91398567,27.20613882,26.83780922,26.46947961,26.10115171,25.73282211,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997,25.364492499999997
Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,36.67919942,36.86187235,37.04454899,37.22722192,37.40989856,37.59257149,37.77524442,37.95792106,38.14059399,38.32327063,38.50594356,38.53936351,38.57278345,38.6062071,38.63962704,38.67304698,38.64873954,38.62443582,38.60012838,38.57582466,38.55151722,38.55227753,38.55303783,38.55379442,38.55455473,38.55531503,38.55607533
OECD members,30.88162974,30.90200161,30.92364343,30.94474731,30.96580114,30.9868555,31.00800021,31.02913672,31.050209499999998,31.07129205,31.08262601,31.0913951,31.09946042,31.10762544,31.11642155,31.12507429,31.13533512,31.14494856,31.16819889,31.17711414,31.18542073,31.21847026,31.25404406,31.28561504,31.3184924,31.35180975,31.37536236
Oman,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036
Other small states,27.78328039,27.68308104,27.58624988,27.48786555,27.48279185,27.38407282,27.28535859,27.18664443,27.08792495,26.98921584,26.89049667,26.78849522,26.68648983,26.58435251,26.50416544,26.40195044,26.31628421,26.23048955,26.14469487,26.05903035,25.97334419,25.97791392,25.98251921,25.97334484,25.97796834,25.9825051,25.98678616
Pakistan,3.2780718139999996,3.2247559960000003,3.171440495,3.118124677,3.0648091760000002,3.011493358,2.95817754,2.9048620389999997,2.8515462210000004,2.79823072,2.744914902,2.689393876,2.633873008,2.578351982,2.522831114,2.467310087,2.41152968,2.355749274,2.299968867,2.24418846,2.1884080530000003,2.132627646,2.07684724,2.0210668330000003,1.965286426,1.9095060190000002,1.8537256119999999
Panama,67.79661017,67.56389824,67.33117975,67.09846782,66.86574932,66.63303739999999,66.40032547,66.16760697,65.93489505,65.70217655,65.46946462,65.24078558,65.01210654,64.7834275,64.55474845,64.32606941,64.10276974,63.87947007,63.65617696,63.43287729,63.20957762,62.98897091,62.76836421,62.54775094,62.32714423,62.10653753,61.88593083
Peru,60.87578125,60.73718872,60.59859619,60.45999756,60.32140503,60.1828125,60.04421997,59.90562744,59.76702881,59.62843628,59.48984375,59.39312744,59.29640503,59.19968872,59.10296631,59.00625,58.89421997,58.78218994,58.67015381,58.55812378,58.44609375,58.31515503,58.18421631,58.05328369,57.92234497,57.79140625,57.66046753
Philippines,21.98410303,22.14240264,22.30070061,22.45900023,22.6172982,22.77559781,22.93389743,23.0921954,23.25049501,23.40879299,23.567092600000002,23.59861791,23.63014322,23.66167017,23.69319548,23.7247208,23.56776401,23.41080559,23.2538488,23.09689038,22.93993359,23.74484355,24.5497535,25.35466345,26.1595734,26.96448335,27.7693933
Palau,,83.26086791,83.56521441,83.8695692,84.19565118,84.49999768,84.80434418,85.13043445,85.43478095,85.73912745,86.06521772,86.36956422,86.67391072,87.000001,87.30434749,87.60869399,87.60869399,87.60869399,87.60869399,87.60869399,87.60869399,87.60869399,87.60869399,87.60869399,87.60869399,87.60869399,87.60869399
Papua New Guinea,74.25473656,74.24877618,74.24281579999999,74.23684679,74.23088641,74.22492603,74.21896564,74.21300526,74.20703625,74.20107587,74.19511549,74.18893084,74.18274619,74.17657016,74.17038551,74.16420086,74.15845612,74.15272,74.14697527,74.14123915,74.13549441,74.12930976,74.12312511,74.11694908,74.11076443,74.10457978,74.09839513
Poland,28.99539652,29.05351074,29.11162496,29.16974237,29.22785659,29.28597081,29.34408503,29.40219925,29.46031666,29.51843088,29.5765451,29.66861535,29.76068559,29.85762673,29.94091276,30.03297098,30.11817643,30.20240144,30.28860722,30.37482106,30.45905707,30.53325995,30.60348896,30.67371937,30.74496164,30.81420033,30.88343903
Pre-demographic dividend,31.989458399999997,31.83632732,31.67893024,31.52290685,31.36739048,31.21187283,31.05635519,30.90083881,30.74532128,30.58980488,30.43428726,30.29689622,30.15950613,30.02211542,29.88472534,29.74733429,29.59853345,29.44973349,29.30093277,29.15713118,29.00714706,28.86751977,28.72830908,28.58939831,28.45018619,28.31097321,28.17176022
Puerto Rico,32.35625705,34.19503918,36.03382132,37.87260346,39.7113856,41.55016773,43.38782481,45.22660695,47.06538909,48.90417123,50.74295336,51.03156639,51.31905436,51.60766739,51.89515192,52.18376495,52.55693266,52.93010036,53.30214302,53.67531072,54.04847843,54.42164614,54.79481384,55.16685305,55.54002420000001,55.91319191,56.28635961
Dem. Rep. Korea,68.10896105,67.05589399,66.00282287,64.94975581,63.89668470000001,62.84361764,61.79055058,60.73747946,59.68441239999999,58.63134129,57.57827423,56.52520717,55.47213605,54.41906899,53.36599788,52.31293082,51.26152232,50.21011382,49.15870937,48.10730087,47.05589237,46.00116269,44.94643302,43.89170335,42.83697367,41.782244,40.72751433
Portugal,37.55191257,37.45027269,37.34863281,37.2469956,37.14535572,37.04371585,36.94207597,36.84043609,36.73879888,36.637159000000004,36.53551913,36.43278795,36.33005411,36.22732294,36.1245891,36.03367224,35.90904228,35.78440966,35.6597797,35.48858939,35.36412272,35.23965605,35.11518671,34.98491584,34.86031479,34.73586931,34.61142383
Paraguay,53.25195067,52.80166023,52.35136979,51.90108427,51.45079383,51.0005034,50.55021296,50.09992252,49.649637,49.19934657,48.74905613,48.29952276,47.84998938,47.40045109,46.95091772,46.50138434,45.73370249,44.96602064,44.19833879,43.43065693,42.66297508,41.84394566,41.02491869,40.20588926,39.3868623,38.56783287,37.74880345
West Bank and Gaza,1.508305635,1.508305635,1.508305635,1.508305635,1.508305635,1.508305635,1.508305635,1.508305635,1.508305635,1.508305635,1.508305635,1.51162797,1.514950147,1.516611315,1.519933491,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998,1.5232558269999998
Pacific island small states,61.55027082,62.06931359,62.09158905,62.11370603,62.13598244,62.15809942,62.18021635,62.20249281,62.22460974,62.24688621,62.26915893,62.23987673,62.21090238,62.18193267,62.15295838,62.12367618,62.02336313,61.92289814,61.82242936,61.72212017,61.62180718,61.61074634,61.59953339,61.58847243,61.57741622,61.56635527,61.55529443
Post-demographic dividend,31.12536754,31.15324888,31.18060062,31.20833337,31.23600495,31.26367681,31.29137922,31.31914184,31.34690438,31.37460746,31.39128896,31.40460026,31.41998246,31.43259427,31.44598466,31.45919844,31.47073557,31.48164033,31.50758968,31.51776667,31.52716472,31.55555302,31.58764814,31.61825475,31.64711026,31.67632405,31.69472267
French Polynesia,15.027322400000001,16.39344262,17.75956284,19.12568306,20.49180328,21.8579235,23.22404372,24.59016393,25.95628415,27.32240437,28.68852459,30.05464481,31.42076503,32.78688525,34.15300546,35.51912568,36.885245899999994,38.25136612,39.61748634,40.98360656,42.34972678,42.34972678,42.34972678,42.34972678,42.34972678,42.34972678,42.34972678
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,27.77850447,27.763008799999998,27.76082977,27.75865075,27.75042482,27.75066452,27.74485884,27.7414717,27.73204408,27.72865854,27.713203600000003,27.73497018,27.737416800000002,27.74951076,27.76521739,27.78937299,27.8972076,28.01600808,28.122661600000004,28.21090235,28.31993045,28.60581394,28.92531042,29.22488414,29.51929679,29.82006259,30.12082839
Russia,49.35646539,49.35646539,49.36034735,49.37364901,49.39020901,49.40105111,49.40426418,49.404129,49.39807891,49.37829156,49.40184991,49.39872265,49.39137345,49.38540765,49.37881267,49.37248915,49.46098332,49.53847417,49.61860081,49.69609577,49.77359074,49.77108339,49.76857986,49.76607633,49.76356898,49.76106545,49.75856192
Rwanda,12.89014998,12.99554139,13.1009328,13.20632297,13.31171439,13.417105800000002,13.52249721,13.62788862,13.73327879,13.8386702,13.94406161,14.27644962,14.6088364,14.94122441,15.27361118,15.60599919,16.10052745,16.59505447,17.08958274,17.58410976,18.07863802,18.35427595,18.62991512,18.90555306,19.18119223,19.45683016,19.73246809
South Asia,16.51076722,16.51294957,16.51513131,16.51731358,16.54345642,16.54564199,16.54782751,16.55001236,16.5521957,16.55438055,16.55535211,16.6309245,16.70649861,16.78207108,16.86359106,16.93919011,17.018311399999998,17.0974289,17.17655011,17.25566976,17.334791,17.36332,17.39184904,17.420379699999998,17.44890875,17.47743564,17.50586354
Saudi Arabia,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,48.55347219,48.31974238,48.08601257,47.85228276,47.61855295,47.38482314,47.15109334,46.91736353,46.68363372,46.44990391,46.2161741,45.98244429,45.74871449,45.51498468,45.28125487,45.04752506,44.83976523,44.6320054,44.42424557,44.21648574,44.00872591,43.80096608,43.59320625,43.38544642,43.17768659,42.96992676,42.76216694
Singapore,24.40298564,24.40298564,24.40298564,24.40298564,24.40298564,24.40298564,24.40298564,24.40298564,24.40298564,24.40298564,24.40298564,24.40298564,24.22222279,23.79912825,23.73004357,23.73004357,23.55907784,23.525180399999996,23.357143399999998,23.357143399999998,23.29059985,23.22443186,23.15864127,23.12588555,23.06064884,23.06064884,23.06064884
Solomon Islands,83.02965345,82.8295785,82.62951228,82.42943734,82.22937112,82.02929618,81.82922123,81.62915501,81.42908007,81.22901385,81.02893891,80.83601635,80.64308507,80.45016252,80.25723124,80.06430868,79.86423374,79.66416752,79.46409257,79.26402635,79.06395141,78.86387647,78.66381025,78.4637353,78.26366908,78.06359414,77.8635192
Sierra Leone,43.19756165,42.92601693,42.6544756,42.38293088,42.11138955,41.83984483,41.56830012,41.29675878,41.02521406,40.75367273,40.48212801,40.210583299999996,39.93904196,39.66749725,39.39595591,39.12441119,38.85286648,38.58132514,38.30978043,38.03823909,37.76669438,38.64782624,39.52895471,40.41008657,41.29121505,42.17234691,43.05347877
El Salvador,18.19498069,17.97779923,17.76061776,17.54343629,17.32625483,17.10907336,16.89189189,16.67471042,16.45752896,16.24034749,16.02316602,15.80115801,15.57914999,15.35714345,15.13513543,14.91312741,14.700772500000001,14.48841758,14.27606119,14.06370627,13.85135135,13.63899643,13.42664152,13.21428513,13.00193021,12.78957529,12.57722037
San Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,13.20177256,13.07951,12.95724822,12.83498566,12.71272387,12.59046131,12.46819875,12.34593697,12.22367441,12.10141262,11.97915006,11.85672872,11.7343066,11.61188526,11.48946314,11.3670418,11.24462045,11.12219833,10.99977699,10.87735487,10.75493353,10.63251219,10.51009007,10.38766872,10.2652466,10.14282526,10.02040392
Serbia,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.85204553,29.39400925,29.93597017,30.47793389,31.01989481,31.03590101,31.051909999999996,31.067916200000003,31.0839252,31.099931400000003,31.1159376
Sub-Saharan Africa (excluding high income),32.18828472,32.03044424,31.86885448,30.90732159,30.74828121,30.58923924,30.43019728,30.27115689,30.11211492,29.95307452,29.79403257,29.65026068,29.50648966,29.362718100000006,29.21894708,29.07517519,28.9220959,28.76901737,28.61593812,28.46285959,28.30883405,28.18271884,28.0569447,27.93116297,27.80538841,27.67961304,27.55383768
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,32.18956247,32.03172558,31.87013949,30.90856692,30.74952999,30.59049146,30.43145294,30.272415999999996,30.11337747,29.95434052,29.79530201,29.65153323,29.50776533,29.36399688,29.22022898,29.0764602,28.92338423,28.77030901,28.61723308,28.46415786,28.31013561,28.18402312,28.0582517,27.9324727,27.80670086,27.68092822,27.55515558
Small states,38.08357111,38.01807485,37.92999216,37.84071992,37.855944799999996,37.76642187,37.67691081,37.58740105,37.49788177,37.40837611,37.31886108,37.22804697,37.13723357,37.04627932,36.98019958,36.88917753,36.81080905,36.73229354,36.65377866,36.57541488,36.49702174,36.49326426,36.4895402,36.47010717,36.46641394,36.46262505,36.45854466
Sao Tome and Principe,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,57.83333381,57.33333429,56.83333476,56.33333524,55.83333174,55.83333174,55.83333174,55.83333174,55.83333174,55.83333174,55.83333174
Suriname,98.91025641,98.88525391,98.86025766,98.83525516,98.81025891,98.78525641,98.76025391,98.73525766,98.71025516,98.68525891,98.66025641,98.63461538,98.60897436,98.58333333,98.55769231,98.53205128,98.50641026,98.48076923,98.45512821,98.42948718,98.40384615,98.37948843,98.35513071,98.33076673,98.306409,98.28205128,98.25769356
Slovak Republic,39.95841996,39.95841996,39.95841996,39.95218194,39.95010344,39.94802495,39.94594645,39.94386796,39.94178693,39.93970843,39.93762994,39.98336697,40.02910654,40.06651373,40.12058314,40.16632017,40.195426700000006,40.22453324,40.25363724,40.29112031,40.31939366,40.3260695,40.33023006,40.33438809,40.34525892,40.34773764,40.35357636
Slovenia,58.98709037,58.98709037,59.43396226,59.65739821,59.88083416,60.10427011,60.32770606,60.55114201,60.77457795,60.9980139,61.22144985,61.32075472,61.42005958,61.51936445,61.61866931,61.71797418,61.75769855,61.79741686,61.81811098,61.85904647,61.89752921,61.90806941,61.91892353,61.94637416,61.95630828,61.95823746,61.97001199
Sweden,68.38962811,68.41399815,68.43836818,68.46273822,68.48710825,68.51147829,68.53584832,68.56021836,68.58458839,68.60895842,68.63332846,68.6601355,68.68694254,68.71374957,68.74055661,68.76736365,68.69669055,68.62601745,68.55534435,68.48467125,68.41399815,68.41399815,68.91785732,68.91785732,68.92293339,68.92293339,68.92293339
Eswatini,27.44186047,27.70930268,27.976744899999996,28.24418534,28.51162755,28.77906977,29.04651198,29.3139542,29.58139464,29.84883863,30.11627907,30.38371951,30.651163500000003,30.91860394,31.18604793,31.45348837,31.70930375,31.96511557,32.22093094,32.47674277,32.73255814,32.99999858,33.26744257,33.53488301,33.802327000000005,34.06976744,34.33720788
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395
Syrian Arab Republic,2.024159321,2.056807052,2.0894547830000003,2.1221025140000003,2.154750245,2.1873979759999997,2.2200457069999997,2.252693438,2.285341169,2.3179889,2.350636631,2.382196038,2.413755611,2.44784571,2.47970808,2.51130359,2.543157436,2.57569157,2.6083641909999997,2.6410368109999998,2.673855035,2.673855035,2.673855035,2.673855035,2.673855035,2.673855035,2.673855035
Turks and Caicos Islands,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792,36.21052792
Chad,5.324809403,5.294711005,5.264612607,5.234513822,5.204415424,5.174317027,5.144218629,5.114120231,5.084021446,5.053923048,5.023824651,4.994440915,4.9650571789999995,4.935673443,4.906289708,4.876905972,4.776365869,4.675825766,4.575286051,4.474745948,4.374205845,4.2736657419999995,4.173125638999999,4.072585924,3.972045821,3.8715057180000003,3.770965615
East Asia & Pacific (IDA & IBRD countries),28.39015255,28.38214242,28.36930334,28.356463899999998,28.34362581,28.33080398,28.31798262,28.30514353,28.29230401,28.27946597,28.29246887,28.44145822,28.59147139,28.74138511,28.89064773,29.03980293,29.12485387,29.21001339,29.29565401,29.38092465,29.46625237,29.5088962,29.55185752,29.59468881,29.63738839,29.68008876,29.72279147
Europe & Central Asia (IDA & IBRD countries),38.24159373,38.24894667,38.25909967,38.27407915,38.29092684,38.30473333,38.31410756,38.32179771,38.32645742,38.32391893,38.34473231,38.35354609,38.36281973,38.37002088,38.37659682,38.38377711,38.45716652,38.5250535,38.59385623,38.66117175,38.72837086,38.73797286,38.7479687,38.75767964,38.76930142,38.77901282,38.7887107
Togo,12.59422688,12.22835035,11.86247494,11.49659842,11.13072301,10.76484648,10.39896995,10.03309454,9.667218014,9.301342046,8.935466078,8.567751425,8.200036771,7.8323221179999996,7.464607465,7.096892811,6.732855529,6.368817685,6.004780403,5.6407425589999995,5.276705277,4.9126679939999995,4.548630151,4.184592868,3.820555305,3.456517742,3.092480179
Thailand,27.41294604,28.00133025,28.58971637,29.17810058,29.766486699999998,30.35487091,30.94325512,31.53164124,32.12002737,32.70841158,33.29679579,32.94016477,32.58352994,32.22689892,31.870265999999997,31.51363307,31.57196227,31.63029147,31.68862258,31.74695178,31.80528098,31.86400204,31.92272309,31.98144415,32.0401652,32.09888626,32.15760731
Tajikistan,2.915118605,2.915118605,2.9179765210000004,2.919405588,2.920834437,2.9222635039999996,2.923692571,2.92512142,2.926550487,2.927979335,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.932266318,2.935124234,2.937982368,2.9657171310000003,2.968513582,2.97139559
Turkmenistan,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045
Latin America & the Caribbean (IDA & IBRD countries),51.21283383,50.98692438,50.76101989,50.53511089,50.30920545,50.08329645,49.85738849,49.63148379,49.47623258,49.25000327,49.02377325,48.78207343,48.5403735,48.29867516,48.05697518,47.815275899999996,47.63388567,47.45249468,47.27110555,47.08971456,46.90832483,46.79617906,46.68403347,46.57188937,46.45974383,46.34759831,46.23545302
Timor-Leste,64.96301278,64.20981761,63.45662243,62.70343137,61.95023619,61.19704102,60.44384585,59.69065068,58.93745961,58.18426444,57.43106927,56.677874100000004,55.92467892,55.17148786,54.41829268,53.66509751,52.91190234,52.15870717,51.4055161,50.65232093,49.89912576,49.14593058,48.39273541,47.63954435,46.88634917,46.133154,45.37995883
Middle East & North Africa (IDA & IBRD countries),2.1486838930000003,2.154282447,2.159881114,2.165479725,2.171078279,2.176676833,2.182275387,2.187873942,2.193472552,2.199071107,2.204669661,2.247707786,2.290747156,2.333836546,2.376882254,2.419921538,2.437534304,2.455160981,2.472790523,2.491143908,2.508781492,2.509995119,2.511208746,2.5124782430000003,2.513691904,2.514905552,2.5161191990000003
Tonga,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
South Asia (IDA & IBRD),16.51076722,16.51294957,16.51513131,16.51731358,16.54345642,16.54564199,16.54782751,16.55001236,16.5521957,16.55438055,16.55535211,16.6309245,16.70649861,16.78207108,16.86359106,16.93919011,17.018311399999998,17.0974289,17.17655011,17.25566976,17.334791,17.36332,17.39184904,17.420379699999998,17.44890875,17.47743564,17.50586354
Sub-Saharan Africa (IDA & IBRD countries),32.18956247,32.03172558,31.87013949,30.90856692,30.74952999,30.59049146,30.43145294,30.272415999999996,30.11337747,29.95434052,29.79530201,29.65153323,29.50776533,29.36399688,29.22022898,29.0764602,28.92338423,28.77030901,28.61723308,28.46415786,28.31013561,28.18402312,28.0582517,27.9324727,27.80670086,27.68092822,27.55515558
Trinidad and Tobago,46.92007738,46.78167748,46.64327462,46.50487472,46.36647185,46.22806899,46.08966909,45.95126622,45.81286633,45.67446346,45.53606357,45.39571245,45.25536134,45.11501022,44.97465911,44.83430799,44.69395688,44.55360576,44.41325465,44.27290353,44.13255242,44.44834391,44.76218419,45.07797271,45.39181298,45.70760151,46.023393
Tunisia,4.1387744589999995,4.263645883,4.388516913999999,4.513388338,4.638259369,4.763130793,4.8880022169999995,5.012873248,5.137744672,5.262615703,5.387487127000001,5.487898916000001,5.588311097999999,5.688722887000001,5.78913507,5.889546859,5.986096807000001,6.082646756,6.179196704,6.275746653,6.372296601,6.437950645,6.503604688999999,6.569258339,6.634912776,6.700566426,6.766220077000001
Turkey,12.5021114,12.57500307,12.647896000000001,12.72078766,12.79368059,12.86657225,12.93946391,13.01235684,13.0852485,13.15814143,13.23103309,13.35550824,13.47998338,13.60445979,13.72893494,13.85341008,13.99399737,14.13458466,14.27517068,14.41575797,14.55634526,14.68939671,14.822446900000001,14.95549835,15.08854854,15.22159999,15.35465144
Tuvalu,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333
Tanzania,63.12937458,62.67780537,62.22623617,61.77466697,61.32309776,60.87152856,60.41995936,59.96839016,59.51682095,59.06525175,58.61368255,58.16211334,57.71054414,57.25897494,56.80740573,56.35583653,55.90426733,55.45269813,55.00112892,54.54955972,54.09799052,53.67803116,53.258071799999996,52.83811244,52.41815308,51.99819372,51.57823436
Uganda,23.77758871,23.33616838,22.8947505,22.45333018,22.01191229,21.57049197,21.12907164,20.68765376,20.24623343,19.80481433,19.36339523,18.92297683,18.48255843,18.04214003,17.60172164,17.16130324,16.48466067,15.80801811,15.13137432,14.45473175,13.72930381,13.055057099999999,12.38081038,11.70656245,11.03231573,10.35806902,9.683822306
Ukraine,16.00759472,16.00759472,16.08906567,16.1298003,16.17053662,16.21127125,16.25200588,16.2927422,16.33347684,16.37421315,16.41494779,16.43738673,16.46010978,16.48254911,16.50498844,16.52628672,16.51753592,16.50907116,16.50003419,16.49071392,16.48139198,16.51902196,16.55665195,16.59428363,16.63277494,16.67040688,16.70803881
Upper middle income,34.98666176,34.95475051,34.92222342,34.89223257,34.86285277,34.83238286,34.80037412,34.76771149,34.75086002,34.71453917,34.68653878,34.66457402,34.64336205,34.62077853,34.59809686,34.57555932,34.58268769,34.58785301,34.59334732,34.59980818,34.60473029,34.59968741,34.59530857,34.59202462,34.58735831,34.58264202,34.57791945
Uruguay,4.55833612,4.88509879,5.21186146,5.538624129,5.865387148,6.192149468999999,6.51891179,6.845674807999999,7.1724371289999995,7.499200147000001,7.825962467999999,7.999771427000001,8.173580385,8.347388647,8.521197605,8.695006564,8.934407217,9.173808568,9.413209919,9.65261127,9.89201262,10.02194057,10.15186853,10.28179648,10.41172443,10.54165238,10.67158034
